0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,68,208,209,210,211,212,213,214,0,0,0,0,0,0,0,0,0,0,0,206,207,208,209,210,211,212,213,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,68,241,242,243,244,245,246,247,0,0,0,0,0,0,0,0,0,0,0,272,273,274,275,276,277,278,279,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,273,274,275,276,277,278,279,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,36,0,0,0,0,0,34,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,175,177,178,179,180,181,173,174,175,176,177,178,179,180,35,35,174,175,176,177,178,179,180,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,174,175,176,177,71,68,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,68,69,0,0,0,0,0,67,68,68,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,209,210,211,212,213,214,206,207,208,209,210,211,212,213,68,68,207,208,209,210,211,212,213,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,207,208,209,210,211,68,213,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,68,37,102,0,0,0,0,0,100,38,68,68,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,68,242,243,244,245,246,247,239,240,241,242,243,244,245,68,68,68,68,241,242,243,244,245,246,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,241,242,243,244,245,246,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,68,37,102,0,0,0,0,0,0,0,100,38,68,68,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,36,0,0,0
173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,67,68,68,68,68,68,68,68,69,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,239,240,241,242,243,244,245,246,247,173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,173,174,35,71,68,68,69,0,0,0,0,0,0,0,0,0,67,68,68,68,70,178,180,181,173,174,175,176,177,178,179,180,181,173,174,175,176,177,178,179,180,181,173,174,175,177,71,68,70,35,174,181
206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,68,68,207,208,209,210,211,68,68,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,214,0,92,93,0,0,0,0,0,0,206,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,214,206,207,208,209,210,211,212,213,207,214
239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,68,68,68,68,68,68,68,68,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,247,0,125,126,0,0,0,0,0,0,239,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,247,239,240,241,242,243,244,245,246,240,247
272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,101,101,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,34,35,35,35,35,35,35,35,36,100,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,280,272,273,274,275,276,277,278,279,273,280

